Filename,WitAPI,SphixAPI
sample-001053.wav,False,False
sample-001054.wav,True,False
sample-001055.wav,False,False
sample-001056.wav,False,False
sample-001057.wav,False,False
sample-001058.wav,False,False
sample-001059.wav,False,False
sample-001060.wav,False,False
sample-001061.wav,False,False
sample-001062.wav,False,False
sample-001063.wav,False,False
sample-001064.wav,False,False
sample-001065.wav,False,False
sample-001066.wav,True,False
sample-001067.wav,False,True
sample-001068.wav,True,False
sample-001069.wav,False,True
sample-001070.wav,False,False
sample-001071.wav,False,False
sample-001072.wav,False,False
sample-001073.wav,False,False
sample-001074.wav,False,False
sample-001075.wav,False,False
sample-001076.wav,False,False
sample-001077.wav,False,False
sample-001078.wav,False,False
sample-001079.wav,False,False
sample-001080.wav,False,False
sample-001081.wav,True,False
sample-001082.wav,False,False
sample-001083.wav,False,False
sample-001084.wav,False,False
sample-001085.wav,False,False
sample-001086.wav,False,False
sample-001087.wav,True,True
sample-001088.wav,False,False
sample-001089.wav,False,False
sample-001090.wav,False,False
sample-001091.wav,False,False
sample-001092.wav,False,False
sample-001093.wav,False,False
sample-001094.wav,False,False
sample-001095.wav,False,True
sample-001096.wav,False,False
sample-001097.wav,False,False
sample-001098.wav,True,True
sample-001099.wav,True,False
sample-001100.wav,False,False
sample-001101.wav,False,False
sample-001102.wav,False,False
sample-001103.wav,False,False
sample-001104.wav,False,False
sample-001105.wav,False,False
sample-001106.wav,False,False
sample-001107.wav,False,False
sample-001108.wav,True,True
sample-001109.wav,False,False
sample-001110.wav,False,False
sample-001111.wav,False,False
sample-001112.wav,False,False
sample-001113.wav,False,False
sample-001114.wav,False,False
sample-001115.wav,True,True
sample-001116.wav,False,False
sample-001117.wav,False,False
sample-001118.wav,False,False
sample-001119.wav,False,False
sample-001120.wav,False,True
sample-001121.wav,False,False
sample-001122.wav,False,False
sample-001123.wav,False,False
sample-001124.wav,False,False
sample-001125.wav,False,False
sample-001126.wav,False,False
sample-001127.wav,False,False
sample-001128.wav,False,False
sample-001129.wav,False,False
sample-001130.wav,False,False
sample-001131.wav,False,True
sample-001132.wav,False,False
sample-001133.wav,False,False
sample-001134.wav,False,False
sample-001135.wav,False,False
sample-001136.wav,False,False
sample-001137.wav,False,False
sample-001138.wav,False,False
sample-001139.wav,False,False
sample-001140.wav,False,False
sample-001141.wav,False,False
sample-001142.wav,False,False
sample-001143.wav,False,False
sample-001144.wav,True,False
sample-001145.wav,True,False
sample-001146.wav,False,False
sample-001147.wav,False,False
sample-001148.wav,True,True
sample-001149.wav,True,False
sample-001150.wav,False,False
sample-001151.wav,False,False
sample-001152.wav,False,False
sample-001153.wav,False,False
sample-001154.wav,True,True
sample-001155.wav,False,False
sample-001156.wav,True,False
sample-001157.wav,False,False
sample-001158.wav,False,False
sample-001159.wav,False,False
sample-001160.wav,False,False
sample-001161.wav,False,False
sample-001162.wav,False,False
sample-001163.wav,False,False
sample-001164.wav,False,False
sample-001165.wav,True,True
sample-001166.wav,False,False
sample-001167.wav,False,False
sample-001168.wav,False,False
sample-001169.wav,False,False
sample-001170.wav,False,False
sample-001171.wav,False,False
sample-001172.wav,False,False
sample-001173.wav,False,False
sample-001174.wav,False,False
sample-001175.wav,False,False
sample-001176.wav,False,True
sample-001177.wav,False,False
sample-001178.wav,True,False
sample-001179.wav,False,False
sample-001180.wav,False,False
sample-001181.wav,False,False
sample-001182.wav,False,False
sample-001183.wav,False,False
sample-001184.wav,False,False
sample-001185.wav,False,False
sample-001186.wav,False,False
sample-001187.wav,False,False
sample-001188.wav,False,False
sample-001189.wav,False,False
sample-001190.wav,False,False
sample-001191.wav,False,False
sample-001192.wav,False,False
sample-001193.wav,True,False
sample-001194.wav,False,False
sample-001195.wav,False,False
sample-001196.wav,False,False
sample-001197.wav,False,False
sample-001198.wav,False,False
sample-001199.wav,False,False
sample-001200.wav,False,False
sample-001201.wav,False,False
sample-001202.wav,False,False
sample-001203.wav,False,False
sample-001204.wav,False,False
sample-001205.wav,False,False
sample-001206.wav,False,False
sample-001207.wav,False,True
sample-001208.wav,False,False
sample-001209.wav,False,False
sample-001210.wav,False,False
sample-001211.wav,False,False
sample-001212.wav,False,False
sample-001213.wav,False,False
sample-001214.wav,False,True
sample-001215.wav,False,False
sample-001216.wav,False,False
sample-001217.wav,False,False
sample-001218.wav,False,False
sample-001219.wav,False,False
sample-001220.wav,False,False
sample-001221.wav,False,False
sample-001222.wav,False,False
sample-001223.wav,False,False
sample-001224.wav,False,True
sample-001225.wav,False,False
sample-001226.wav,True,False
sample-001227.wav,False,False
sample-001228.wav,True,True
sample-001229.wav,False,False
sample-001230.wav,False,False
sample-001231.wav,False,False
sample-001232.wav,False,False
sample-001233.wav,False,False
sample-001234.wav,False,False
sample-001235.wav,False,False
sample-001236.wav,False,False
sample-001237.wav,False,True
sample-001238.wav,False,False
sample-001239.wav,False,False
sample-001240.wav,False,False
sample-001241.wav,False,False
sample-001242.wav,False,False
sample-001243.wav,False,False
sample-001244.wav,False,True
sample-001245.wav,False,False
sample-001246.wav,False,False
sample-001247.wav,False,False
sample-001248.wav,False,False
sample-001249.wav,False,False
sample-001250.wav,False,False
sample-001251.wav,False,False
sample-001252.wav,False,False
sample-001253.wav,False,False
sample-001254.wav,False,False
sample-001255.wav,True,False
sample-001256.wav,False,False
sample-001257.wav,False,False
sample-001258.wav,False,False
sample-001259.wav,False,False
sample-001260.wav,False,False
sample-001261.wav,False,False
sample-001262.wav,False,False
sample-001263.wav,False,False
sample-001264.wav,False,False
sample-001265.wav,False,False
sample-001266.wav,False,False
sample-001267.wav,False,False
sample-001268.wav,False,False
sample-001269.wav,False,False
sample-001270.wav,False,False
sample-001271.wav,False,False
sample-001272.wav,True,False
sample-001273.wav,True,False
sample-001274.wav,False,False
sample-001275.wav,False,False
sample-001276.wav,False,False
sample-001277.wav,False,False
sample-001278.wav,False,False
sample-001279.wav,False,False
sample-001280.wav,False,False
sample-001281.wav,False,False
sample-001282.wav,False,False
sample-001283.wav,False,False
sample-001284.wav,False,False
sample-001285.wav,False,False
sample-001286.wav,True,False
sample-001287.wav,True,False
sample-001288.wav,False,True
sample-001289.wav,False,False
sample-001290.wav,False,False
sample-001291.wav,True,False
sample-001292.wav,False,False
sample-001293.wav,True,True
sample-001294.wav,False,False
sample-001295.wav,False,False
sample-001296.wav,True,False
sample-001297.wav,False,False
sample-001298.wav,False,False
sample-001299.wav,False,False
sample-001300.wav,False,True
sample-001301.wav,False,True
sample-001302.wav,False,False
sample-001303.wav,False,False
sample-001304.wav,False,False
sample-001305.wav,False,False
sample-001306.wav,False,False
sample-001307.wav,False,False
sample-001308.wav,False,False
sample-001309.wav,True,False
sample-001310.wav,False,False
sample-001311.wav,False,False
sample-001312.wav,False,False
sample-001313.wav,False,False
sample-001314.wav,False,False
sample-001315.wav,False,False
sample-001316.wav,False,False
sample-001317.wav,True,True
sample-001318.wav,False,False
sample-001319.wav,True,False
sample-001320.wav,False,False
sample-001321.wav,False,False
sample-001322.wav,False,False
sample-001323.wav,False,False
sample-001324.wav,True,False
sample-001325.wav,False,False
sample-001326.wav,False,False
sample-001327.wav,False,False
sample-001328.wav,False,False
sample-001329.wav,False,False
sample-001330.wav,False,False
sample-001331.wav,True,True
sample-001332.wav,True,False
sample-001333.wav,False,False
sample-001334.wav,True,False
sample-001335.wav,False,False
sample-001336.wav,False,False
sample-001337.wav,False,False
sample-001338.wav,False,False
sample-001339.wav,False,False
sample-001340.wav,True,False
sample-001341.wav,False,False
sample-001342.wav,False,True
sample-001343.wav,False,False
sample-001344.wav,False,False
sample-001345.wav,False,False
sample-001346.wav,True,True
sample-001347.wav,False,False
sample-001348.wav,False,False
sample-001349.wav,False,True
sample-001350.wav,False,False
sample-001351.wav,True,False
sample-001352.wav,False,False
sample-001353.wav,False,False
sample-001354.wav,False,False
sample-001355.wav,False,False
sample-001356.wav,True,False
sample-001357.wav,False,False
sample-001358.wav,True,True
sample-001359.wav,False,False
sample-001360.wav,False,False
sample-001361.wav,False,False
sample-001362.wav,False,False
sample-001363.wav,False,False
sample-001364.wav,False,False
sample-001365.wav,False,False
sample-001366.wav,False,False
sample-001367.wav,False,False
sample-001368.wav,False,False
sample-001369.wav,False,False
sample-001370.wav,False,False
sample-001371.wav,False,False
sample-001372.wav,False,False
sample-001373.wav,False,False
sample-001374.wav,False,False
sample-001375.wav,False,-1
sample-001376.wav,False,False
sample-001377.wav,False,False
sample-001378.wav,False,False
sample-001379.wav,False,False
sample-001380.wav,False,False
sample-001381.wav,False,True
sample-001382.wav,False,False
sample-001383.wav,False,False
sample-001384.wav,False,False
sample-001385.wav,False,False
sample-001386.wav,False,False
sample-001387.wav,False,False
sample-001388.wav,False,False
sample-001389.wav,True,False
sample-001390.wav,False,False
sample-001391.wav,False,True
sample-001392.wav,False,False
sample-001393.wav,False,False
sample-001394.wav,False,False
sample-001395.wav,False,False
sample-001396.wav,False,False
sample-001397.wav,False,False
sample-001398.wav,False,False
sample-001399.wav,False,False
sample-001400.wav,False,False
sample-001401.wav,False,False
sample-001402.wav,True,False
sample-001403.wav,False,False
sample-001404.wav,False,False
sample-001405.wav,False,False
sample-001406.wav,False,False
sample-001407.wav,False,False
sample-001408.wav,False,False
sample-001409.wav,False,False
sample-001410.wav,False,False
sample-001411.wav,False,False
sample-001412.wav,False,False
sample-001413.wav,False,False
sample-001414.wav,False,False
sample-001415.wav,False,False
sample-001416.wav,False,False
sample-001417.wav,False,False
sample-001418.wav,False,False
sample-001419.wav,True,False
sample-001420.wav,True,False
sample-001421.wav,False,False
sample-001422.wav,False,False
sample-001423.wav,False,False
sample-001424.wav,False,False
sample-001425.wav,False,False
sample-001426.wav,False,False
sample-001427.wav,False,False
sample-001428.wav,False,False
sample-001429.wav,False,False
sample-001430.wav,False,False
sample-001431.wav,False,False
sample-001432.wav,False,False
sample-001433.wav,False,True
sample-001434.wav,True,False
sample-001435.wav,False,False
sample-001436.wav,False,False
sample-001437.wav,False,False
sample-001438.wav,False,False
sample-001439.wav,False,False
sample-001440.wav,False,False
sample-001441.wav,False,False
sample-001442.wav,False,False
sample-001443.wav,False,False
sample-001444.wav,False,False
sample-001445.wav,False,False
sample-001446.wav,False,False
sample-001447.wav,False,False
sample-001448.wav,False,False
sample-001449.wav,False,False
sample-001450.wav,False,False
sample-001451.wav,True,True
sample-001452.wav,False,False
sample-001453.wav,False,False
sample-001454.wav,True,True
sample-001455.wav,False,True
sample-001456.wav,False,False
sample-001457.wav,False,False
sample-001458.wav,False,True
sample-001459.wav,True,False
sample-001460.wav,False,True
sample-001461.wav,False,False
sample-001462.wav,False,False
sample-001463.wav,True,False
sample-001464.wav,False,False
sample-001465.wav,False,False
sample-001466.wav,False,False
sample-001467.wav,True,True
sample-001468.wav,False,False
sample-001469.wav,False,False
sample-001470.wav,False,False
sample-001471.wav,False,False
sample-001472.wav,False,False
sample-001473.wav,False,False
sample-001474.wav,True,False
sample-001475.wav,True,False
sample-001476.wav,False,False
sample-001477.wav,False,False
sample-001478.wav,False,False
sample-001479.wav,False,False
sample-001480.wav,False,False
sample-001481.wav,False,False
sample-001482.wav,False,False
sample-001483.wav,False,False
sample-001484.wav,False,False
sample-001485.wav,False,False
sample-001486.wav,False,False
sample-001487.wav,False,False
sample-001488.wav,False,False
sample-001489.wav,False,False
sample-001490.wav,False,False
sample-001491.wav,False,False
sample-001492.wav,True,False
sample-001493.wav,False,True
sample-001494.wav,False,False
sample-001495.wav,False,False
sample-001496.wav,False,False
sample-001497.wav,False,False
sample-001498.wav,False,False
sample-001499.wav,False,False
sample-001500.wav,True,True
sample-001501.wav,False,False
sample-001502.wav,False,True
sample-001503.wav,False,False
sample-001504.wav,False,False
sample-001505.wav,False,False
sample-001506.wav,False,False
sample-001507.wav,False,False
sample-001508.wav,False,False
sample-001509.wav,False,False
sample-001510.wav,False,False
sample-001511.wav,False,True
sample-001512.wav,False,False
sample-001513.wav,True,False
sample-001514.wav,False,False
sample-001515.wav,False,False
sample-001516.wav,True,False
sample-001517.wav,False,False
sample-001518.wav,False,False
sample-001519.wav,False,False
sample-001520.wav,False,False
sample-001521.wav,False,False
sample-001522.wav,False,False
sample-001523.wav,False,False
sample-001524.wav,False,True
sample-001525.wav,False,False
sample-001526.wav,False,False
sample-001527.wav,False,False
sample-001528.wav,True,False
sample-001529.wav,True,True
sample-001530.wav,False,False
sample-001531.wav,False,False
sample-001532.wav,True,False
sample-001533.wav,False,False
sample-001534.wav,True,False
sample-001535.wav,True,False
sample-001536.wav,False,False
sample-001537.wav,False,False
sample-001538.wav,False,False
sample-001539.wav,False,False
sample-001540.wav,True,False
sample-001541.wav,False,False
sample-001542.wav,False,False
sample-001543.wav,False,False
sample-001544.wav,False,False
sample-001545.wav,False,False
sample-001546.wav,False,False
sample-001547.wav,False,False
sample-001548.wav,False,False
sample-001549.wav,False,True
sample-001550.wav,False,False
sample-001551.wav,True,False
sample-001552.wav,False,False
sample-001553.wav,True,False
sample-001554.wav,False,False
sample-001555.wav,False,False
sample-001556.wav,False,True
sample-001557.wav,False,False
sample-001558.wav,False,True
sample-001559.wav,False,False
sample-001560.wav,False,False
sample-001561.wav,False,False
sample-001562.wav,False,False
sample-001563.wav,True,False
sample-001564.wav,False,False
sample-001565.wav,False,False
sample-001566.wav,False,False
sample-001567.wav,False,False
sample-001568.wav,False,False
sample-001569.wav,False,False
sample-001570.wav,False,False
sample-001571.wav,False,False
sample-001572.wav,False,False
sample-001573.wav,False,False
sample-001574.wav,False,False
sample-001575.wav,False,True
sample-001576.wav,False,False
sample-001577.wav,False,False
sample-001578.wav,False,False
sample-001579.wav,False,False
sample-001580.wav,False,False
sample-001581.wav,False,False
sample-001582.wav,False,False
sample-001583.wav,False,False
sample-001584.wav,False,False
sample-001585.wav,False,False
sample-001586.wav,False,False
sample-001587.wav,False,False
sample-001588.wav,False,False
sample-001589.wav,False,False
sample-001590.wav,False,False
sample-001591.wav,True,False
sample-001592.wav,True,False
sample-001593.wav,False,False
sample-001594.wav,False,False
sample-001595.wav,False,False
sample-001596.wav,False,False
sample-001597.wav,False,False
sample-001598.wav,False,False
sample-001599.wav,False,False
sample-001600.wav,True,False
sample-001601.wav,False,False
sample-001602.wav,False,False
sample-001603.wav,False,False
sample-001604.wav,False,False
sample-001605.wav,False,False
sample-001606.wav,False,False
sample-001607.wav,False,False
sample-001608.wav,False,False
sample-001609.wav,False,False
sample-001610.wav,False,False
sample-001611.wav,False,False
sample-001612.wav,False,False
sample-001613.wav,False,False
sample-001614.wav,False,False
sample-001615.wav,True,False
sample-001616.wav,False,False
sample-001617.wav,False,False
sample-001618.wav,True,False
sample-001619.wav,True,True
sample-001620.wav,False,True
sample-001621.wav,False,False
sample-001622.wav,False,False
sample-001623.wav,False,False
sample-001624.wav,False,False
sample-001625.wav,False,False
sample-001626.wav,False,False
sample-001627.wav,False,False
sample-001628.wav,False,False
sample-001629.wav,False,False
sample-001630.wav,False,False
sample-001631.wav,False,False
sample-001632.wav,False,False
sample-001633.wav,False,False
sample-001634.wav,False,False
sample-001635.wav,False,False
sample-001636.wav,False,False
sample-001637.wav,False,False
sample-001638.wav,True,False
sample-001639.wav,False,False
sample-001640.wav,False,False
sample-001641.wav,False,False
sample-001642.wav,False,False
sample-001643.wav,False,False
sample-001644.wav,False,False
sample-001645.wav,True,False
sample-001646.wav,False,False
sample-001647.wav,False,False
sample-001648.wav,True,False
sample-001649.wav,False,False
sample-001650.wav,True,True
sample-001651.wav,False,False
sample-001652.wav,True,False
sample-001653.wav,False,False
sample-001654.wav,False,False
sample-001655.wav,True,True
sample-001656.wav,False,True
sample-001657.wav,False,True
sample-001658.wav,False,False
sample-001659.wav,False,False
sample-001660.wav,False,False
sample-001661.wav,False,False
sample-001662.wav,False,False
sample-001663.wav,False,False
sample-001664.wav,False,False
sample-001665.wav,False,False
sample-001666.wav,False,False
sample-001667.wav,False,False
sample-001668.wav,False,True
sample-001669.wav,False,False
sample-001670.wav,False,False
sample-001671.wav,False,False
sample-001672.wav,False,False
sample-001673.wav,False,False
sample-001674.wav,False,False
sample-001675.wav,False,False
sample-001676.wav,False,False
sample-001677.wav,False,False
sample-001678.wav,False,False
sample-001679.wav,False,False
sample-001680.wav,False,False
sample-001681.wav,False,False
sample-001682.wav,False,True
sample-001683.wav,False,False
sample-001684.wav,True,True
sample-001685.wav,False,False
sample-001686.wav,False,False
sample-001687.wav,False,False
sample-001688.wav,False,False
sample-001689.wav,False,False
sample-001690.wav,True,True
sample-001691.wav,False,False
sample-001692.wav,False,False
sample-001693.wav,False,False
sample-001694.wav,True,False
sample-001695.wav,True,False
sample-001696.wav,False,False
sample-001697.wav,False,False
sample-001698.wav,False,False
sample-001699.wav,False,False
sample-001700.wav,False,False
sample-001701.wav,False,False
sample-001702.wav,False,False
sample-001703.wav,False,False
sample-001704.wav,False,False
sample-001705.wav,False,False
sample-001706.wav,False,False
sample-001707.wav,False,False
sample-001708.wav,True,True
sample-001709.wav,False,False
sample-001710.wav,False,False
sample-001711.wav,False,False
sample-001712.wav,False,False
sample-001713.wav,False,False
sample-001714.wav,True,False
sample-001715.wav,False,False
sample-001716.wav,False,False
sample-001717.wav,True,False
sample-001718.wav,True,True
sample-001719.wav,False,False
sample-001720.wav,True,True
sample-001721.wav,True,True
sample-001722.wav,False,False
sample-001723.wav,False,False
sample-001724.wav,False,True
sample-001725.wav,False,False
sample-001726.wav,False,False
sample-001727.wav,True,True
sample-001728.wav,False,False
sample-001729.wav,False,False
sample-001730.wav,True,False
sample-001731.wav,False,False
sample-001732.wav,False,False
sample-001733.wav,False,False
sample-001734.wav,False,False
sample-001735.wav,False,False
sample-001736.wav,False,False
sample-001737.wav,False,False
sample-001738.wav,True,False
sample-001739.wav,False,False
sample-001740.wav,False,False
sample-001741.wav,True,False
sample-001742.wav,False,False
sample-001743.wav,False,False
sample-001744.wav,False,False
sample-001745.wav,False,False
sample-001746.wav,False,False
sample-001747.wav,False,False
sample-001748.wav,False,False
sample-001749.wav,False,False
sample-001750.wav,True,True
sample-001751.wav,False,False
sample-001752.wav,True,False
sample-001753.wav,False,False
sample-001754.wav,False,False
sample-001755.wav,False,False
sample-001756.wav,False,False
sample-001757.wav,True,False
sample-001758.wav,False,False
sample-001759.wav,False,False
sample-001760.wav,False,False
sample-001761.wav,False,False
sample-001762.wav,False,False
sample-001763.wav,False,False
sample-001764.wav,True,False
sample-001765.wav,False,False
sample-001766.wav,False,False
sample-001767.wav,False,False
sample-001768.wav,False,False
sample-001769.wav,False,False
sample-001770.wav,False,False
sample-001771.wav,False,False
sample-001772.wav,True,False
sample-001773.wav,False,False
sample-001774.wav,False,False
sample-001775.wav,False,False
sample-001776.wav,False,True
sample-001777.wav,True,False
sample-001778.wav,False,False
sample-001779.wav,False,False
sample-001780.wav,False,False
sample-001781.wav,True,False
sample-001782.wav,False,False
sample-001783.wav,False,False
sample-001784.wav,True,False
sample-001785.wav,False,True
sample-001786.wav,True,False
sample-001787.wav,False,False
sample-001788.wav,False,False
sample-001789.wav,True,True
sample-001790.wav,False,False
sample-001791.wav,False,False
sample-001792.wav,False,False
sample-001793.wav,False,False
sample-001794.wav,True,False
sample-001795.wav,False,False
sample-001796.wav,False,False
sample-001797.wav,False,False
sample-001798.wav,False,False
sample-001799.wav,False,False
sample-001800.wav,False,True
sample-001801.wav,False,False
sample-001802.wav,True,False
sample-001803.wav,True,True
sample-001804.wav,True,True
sample-001805.wav,False,False
sample-001806.wav,False,False
sample-001807.wav,False,False
sample-001808.wav,False,True
sample-001809.wav,False,False
sample-001810.wav,False,False
sample-001811.wav,False,False
sample-001812.wav,False,False
sample-001813.wav,True,False
sample-001814.wav,True,False
sample-001815.wav,False,False
sample-001816.wav,False,True
sample-001817.wav,False,False
sample-001818.wav,False,False
sample-001819.wav,False,False
sample-001820.wav,True,True
sample-001821.wav,False,False
sample-001822.wav,False,False
sample-001823.wav,False,False
sample-001824.wav,False,False
sample-001825.wav,False,False
sample-001826.wav,False,False
sample-001827.wav,False,False
sample-001828.wav,False,False
sample-001829.wav,False,False
sample-001830.wav,False,False
sample-001831.wav,False,False
sample-001832.wav,False,False
sample-001833.wav,False,True
sample-001834.wav,False,False
sample-001835.wav,False,False
sample-001836.wav,True,False
sample-001837.wav,False,True
sample-001838.wav,False,True
sample-001839.wav,False,False
sample-001840.wav,False,False
sample-001841.wav,True,False
sample-001842.wav,False,False
sample-001843.wav,False,True
sample-001844.wav,False,False
sample-001845.wav,False,False
sample-001846.wav,False,False
sample-001847.wav,False,False
sample-001848.wav,False,False
sample-001849.wav,False,False
sample-001850.wav,False,False
sample-001851.wav,False,False
sample-001852.wav,False,False
sample-001853.wav,False,False
sample-001854.wav,False,False
sample-001855.wav,False,False
sample-001856.wav,False,False
sample-001857.wav,False,False
sample-001858.wav,False,False
sample-001859.wav,False,False
sample-001860.wav,False,False
sample-001861.wav,False,False
sample-001862.wav,False,False
sample-001863.wav,False,False
sample-001864.wav,False,False
sample-001865.wav,False,False
sample-001866.wav,False,False
sample-001867.wav,True,False
sample-001868.wav,False,False
sample-001869.wav,True,False
sample-001870.wav,False,False
sample-001871.wav,False,False
sample-001872.wav,False,False
sample-001873.wav,False,False
sample-001874.wav,True,False
sample-001875.wav,False,False
sample-001876.wav,False,False
sample-001877.wav,False,False
sample-001878.wav,False,False
sample-001879.wav,False,False
sample-001880.wav,False,True
sample-001881.wav,False,False
sample-001882.wav,False,False
sample-001883.wav,False,False
sample-001884.wav,False,False
sample-001885.wav,False,False
sample-001886.wav,False,False
sample-001887.wav,False,False
sample-001888.wav,True,True
sample-001889.wav,True,False
sample-001890.wav,False,False
sample-001891.wav,False,False
sample-001892.wav,False,False
sample-001893.wav,False,False
sample-001894.wav,False,False
sample-001895.wav,False,False
sample-001896.wav,True,False
sample-001897.wav,False,False
sample-001898.wav,False,False
sample-001899.wav,False,False
sample-001900.wav,False,False
sample-001901.wav,True,False
sample-001902.wav,False,False
sample-001903.wav,False,False
sample-001904.wav,False,False
sample-001905.wav,False,False
sample-001906.wav,False,False
sample-001907.wav,False,False
sample-001908.wav,True,False
sample-001909.wav,False,True
sample-001910.wav,False,False
sample-001911.wav,False,False
sample-001912.wav,False,False
sample-001913.wav,False,False
sample-001914.wav,True,False
sample-001915.wav,False,False
sample-001916.wav,False,False
sample-001917.wav,False,False
sample-001918.wav,False,False
sample-001919.wav,False,False
sample-001920.wav,True,False
sample-001921.wav,False,False
sample-001922.wav,True,False
sample-001923.wav,False,False
sample-001924.wav,False,False
sample-001925.wav,False,False
sample-001926.wav,True,True
sample-001927.wav,False,False
sample-001928.wav,True,False
sample-001929.wav,False,False
sample-001930.wav,True,False
sample-001931.wav,False,False
sample-001932.wav,False,False
sample-001933.wav,False,False
sample-001934.wav,False,False
sample-001935.wav,False,False
sample-001936.wav,False,False
sample-001937.wav,False,False
sample-001938.wav,True,False
sample-001939.wav,False,False
sample-001940.wav,False,False
sample-001941.wav,False,False
sample-001942.wav,False,False
sample-001943.wav,False,False
sample-001944.wav,False,False
sample-001945.wav,False,False
sample-001946.wav,False,False
sample-001947.wav,False,False
sample-001948.wav,False,False
sample-001949.wav,False,False
sample-001950.wav,False,False
sample-001951.wav,False,True
sample-001952.wav,False,False
sample-001953.wav,False,False
sample-001954.wav,False,False
sample-001955.wav,False,False
sample-001956.wav,False,False
sample-001957.wav,False,False
sample-001958.wav,False,False
sample-001959.wav,False,False
sample-001960.wav,False,False
sample-001961.wav,False,False
sample-001962.wav,True,False
sample-001963.wav,False,False
sample-001964.wav,False,False
sample-001965.wav,False,False
sample-001966.wav,True,False
sample-001967.wav,False,False
sample-001968.wav,False,False
sample-001969.wav,False,False
sample-001970.wav,False,False
sample-001971.wav,False,False
sample-001972.wav,False,False
sample-001973.wav,False,False
sample-001974.wav,False,False
sample-001975.wav,False,False
sample-001976.wav,False,False
sample-001977.wav,False,False
sample-001978.wav,False,False
sample-001979.wav,False,False
sample-001980.wav,True,True
sample-001981.wav,False,False
sample-001982.wav,False,False
sample-001983.wav,False,False
sample-001984.wav,False,False
sample-001985.wav,False,False
sample-001986.wav,False,False
sample-001987.wav,False,False
sample-001988.wav,False,False
sample-001989.wav,False,False
sample-001990.wav,False,False
sample-001991.wav,False,False
sample-001992.wav,False,False
sample-001993.wav,False,False
sample-001994.wav,False,False
sample-001995.wav,False,False
sample-001996.wav,False,False
sample-001997.wav,False,False
sample-001998.wav,False,False
sample-001999.wav,False,False
sample-002000.wav,False,False
sample-002001.wav,False,False
sample-002002.wav,False,False
sample-002003.wav,False,False
sample-002004.wav,False,False
sample-002005.wav,False,False
sample-002006.wav,False,False
sample-002007.wav,True,False
sample-002008.wav,False,False
sample-002009.wav,False,False
sample-002010.wav,False,False
sample-002011.wav,False,False
sample-002012.wav,False,False
sample-002013.wav,False,False
sample-002014.wav,True,False
sample-002015.wav,False,False
sample-002016.wav,False,False
sample-002017.wav,False,False
sample-002018.wav,False,False
sample-002019.wav,False,False
sample-002020.wav,False,True
sample-002021.wav,False,True
sample-002022.wav,True,False
sample-002023.wav,False,False
sample-002024.wav,False,False
sample-002025.wav,True,True
sample-002026.wav,True,True
sample-002027.wav,True,False
sample-002028.wav,False,False
sample-002029.wav,False,False
sample-002030.wav,False,False
sample-002031.wav,False,False
sample-002032.wav,False,False
sample-002033.wav,True,False
sample-002034.wav,True,False
sample-002035.wav,False,False
sample-002036.wav,True,True
sample-002037.wav,False,False
sample-002038.wav,False,False
sample-002039.wav,False,False
sample-002040.wav,False,False
sample-002041.wav,False,False
sample-002042.wav,False,False
sample-002043.wav,False,False
sample-002044.wav,True,True
sample-002045.wav,False,False
sample-002046.wav,False,False
sample-002047.wav,True,True
sample-002048.wav,False,False
sample-002049.wav,True,True
sample-002050.wav,False,False
sample-002051.wav,False,False
sample-002052.wav,False,False
sample-002053.wav,False,False
sample-002054.wav,False,False
sample-002055.wav,False,False
sample-002056.wav,False,False
sample-002057.wav,False,False
sample-002058.wav,False,False
sample-002059.wav,False,False
sample-002060.wav,False,False
sample-002061.wav,False,False
sample-002062.wav,False,False
sample-002063.wav,False,False
sample-002064.wav,True,False
sample-002065.wav,False,False
sample-002066.wav,False,True
sample-002067.wav,True,False
sample-002068.wav,False,False
sample-002069.wav,False,False
sample-002070.wav,False,False
sample-002071.wav,False,False
sample-002072.wav,True,False
sample-002073.wav,False,False
sample-002074.wav,False,False
sample-002075.wav,False,False
sample-002076.wav,False,False
sample-002077.wav,True,False
sample-002078.wav,False,False
sample-002079.wav,True,False
sample-002080.wav,False,False
sample-002081.wav,False,False
sample-002082.wav,False,False
sample-002083.wav,False,False
sample-002084.wav,False,False
sample-002085.wav,False,False
sample-002086.wav,True,False
sample-002087.wav,False,False
sample-002088.wav,True,False
sample-002089.wav,False,False
sample-002090.wav,False,False
sample-002091.wav,True,False
sample-002092.wav,False,False
sample-002093.wav,False,False
sample-002094.wav,False,False
sample-002095.wav,False,False
sample-002096.wav,False,False
sample-002097.wav,False,False
sample-002098.wav,False,False
sample-002099.wav,False,False
sample-002100.wav,False,False
sample-002101.wav,False,False
sample-002102.wav,True,False
sample-002103.wav,False,False
sample-002104.wav,False,False
sample-002105.wav,False,False
sample-002106.wav,False,False
sample-002107.wav,False,False
sample-002108.wav,False,False
sample-002109.wav,False,False
sample-002110.wav,False,False
sample-002111.wav,False,False
sample-002112.wav,False,False
sample-002113.wav,False,False
sample-002114.wav,False,False
sample-002115.wav,False,False
sample-002116.wav,True,False
sample-002117.wav,False,False
sample-002118.wav,False,False
sample-002119.wav,False,False
sample-002120.wav,True,False
sample-002121.wav,False,False
sample-002122.wav,False,False
sample-002123.wav,False,False
sample-002124.wav,False,False
sample-002125.wav,True,True
sample-002126.wav,False,False
sample-002127.wav,False,True
